Timestamp,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2017-10-18T10:00:00,0.0,,,,,,2,10
2017-10-18T11:00:00,,,,,,5.417000000000002,2,10
2017-10-18T12:00:00,,,,,,5.421,2,10
2017-10-18T13:00:00,,,,,,5.422999999999999,2,10
2017-10-18T14:00:00,,,,,,5.424,2,10
2017-10-18T15:00:00,,,,,,5.432,2,10
2017-10-18T16:00:00,,,,,,5.442,2,10
2017-10-18T17:00:00,,,,,,5.441,2,10
2017-10-18T18:00:00,,,,,,5.439,2,10
2017-10-18T19:00:00,,,,,,5.439,2,10
2017-10-18T20:00:00,,,,,,5.439,2,10
2017-10-18T21:00:00,,,,,,5.437,2,10
2017-10-18T22:00:00,,,,,,5.438,2,10
2017-10-18T23:00:00,,,,,,5.436,2,10
2017-10-19T00:00:00,,,,,,5.436,3,10
2017-10-19T01:00:00,,,,,,5.435,3,10
2017-10-19T02:00:00,,,,,,5.435,3,10
2017-10-19T03:00:00,,,,,,5.436,3,10
2017-10-19T04:00:00,,,,,,5.435,3,10
2017-10-19T05:00:00,,,,,,5.435,3,10
2017-10-19T06:00:00,,,,,,5.435,3,10
2017-10-19T07:00:00,,,,,,5.436,3,10
2017-10-19T08:00:00,,,,,,5.436,3,10
2017-10-19T09:00:00,,,,,,5.435,3,10
2017-10-19T10:00:00,,,,,,5.437,3,10
2017-10-19T11:00:00,,,,,,5.435,3,10
2017-10-19T12:00:00,,,,,,5.437,3,10
2017-10-19T13:00:00,,,,,,5.433,3,10
2017-10-19T14:00:00,,,,,,5.4289999999999985,3,10
2017-10-19T15:00:00,,,,,,5.43,3,10
2017-10-19T16:00:00,,,,,,5.4289999999999985,3,10
2017-10-19T17:00:00,,,,,,5.4270000000000005,3,10
2017-10-19T18:00:00,,,,,,5.425,3,10
2017-10-19T19:00:00,,,,,,5.422999999999999,3,10
2017-10-19T20:00:00,,,,,,5.4220000000000015,3,10
2017-10-19T21:00:00,,,,,,5.421,3,10
2017-10-19T22:00:00,,,,,,5.42,3,10
2017-10-19T23:00:00,,,,,,5.417000000000002,3,10
2017-10-20T00:00:00,,,,,,5.417000000000002,4,10
2017-10-20T01:00:00,,,,,,5.416,4,10
2017-10-20T02:00:00,,,,,,5.416,4,10
2017-10-20T03:00:00,,,,,,5.415,4,10
2017-10-20T04:00:00,,,,,,5.4129999999999985,4,10
2017-10-20T05:00:00,,,,,,5.4110000000000005,4,10
2017-10-20T06:00:00,,,,,,5.4110000000000005,4,10
2017-10-20T07:00:00,,,,,,5.412000000000001,4,10
2017-10-20T08:00:00,,,,,,5.412000000000001,4,10
2017-10-20T09:00:00,,,,,,5.412000000000001,4,10
2017-10-20T10:00:00,,,,,,5.412000000000001,4,10
2017-10-20T11:00:00,,,,,,5.412000000000001,4,10
2017-10-20T12:00:00,,,,,,5.415,4,10
2017-10-20T13:00:00,,,,,,5.412000000000001,4,10
2017-10-20T14:00:00,,,,,,5.4129999999999985,4,10
2017-10-20T15:00:00,,,,,,5.415,4,10
2017-10-20T16:00:00,,,,,,5.417000000000002,4,10
2017-10-20T17:00:00,,,,,,5.417999999999998,4,10
2017-10-20T18:00:00,,,,,,5.42,4,10
2017-10-20T19:00:00,,,,,,5.422999999999999,4,10
2017-10-20T20:00:00,,,,,,5.426,4,10
2017-10-20T21:00:00,,,,,,5.4289999999999985,4,10
2017-10-20T22:00:00,,,,,,5.432,4,10
2017-10-20T23:00:00,,,,,,5.436,4,10
2017-10-21T00:00:00,,,,,,5.44,5,10
2017-10-21T01:00:00,,,,,,5.444,5,10
2017-10-21T02:00:00,,,,,,5.447,5,10
2017-10-21T03:00:00,,,,,,5.4510000000000005,5,10
2017-10-21T04:00:00,,,,,,5.455,5,10
2017-10-21T05:00:00,,,,,,5.46,5,10
2017-10-21T06:00:00,,,,,,5.462999999999999,5,10
2017-10-21T07:00:00,,,,,,5.468,5,10
2017-10-21T08:00:00,,,,,,5.472,5,10
2017-10-21T09:00:00,,,,,,5.477,5,10
2017-10-21T10:00:00,,,,,,5.482,5,10
2017-10-21T11:00:00,,,,,,5.4860000000000015,5,10
2017-10-21T12:00:00,,,,,,5.49,5,10
2017-10-21T13:00:00,,,,,,5.494,5,10
2017-10-21T14:00:00,,,,,,5.499,5,10
2017-10-21T15:00:00,,,,,,5.502999999999999,5,10
2017-10-21T16:00:00,,,,,,5.507999999999999,5,10
2017-10-21T17:00:00,,,,,,5.513,5,10
2017-10-21T18:00:00,,,,,,5.518,5,10
2017-10-21T19:00:00,,,,,,5.522,5,10
2017-10-21T20:00:00,,,,,,5.526,5,10
2017-10-21T21:00:00,,,,,,5.53,5,10
2017-10-21T22:00:00,,,,,,5.534,5,10
2017-10-21T23:00:00,,,,,,5.537000000000001,5,10
2017-10-22T00:00:00,,,,,,5.541,6,10
2017-10-22T01:00:00,,,,,,5.544,6,10
2017-10-22T02:00:00,,,,,,5.5470000000000015,6,10
2017-10-22T03:00:00,,,,,,5.549,6,10
2017-10-22T04:00:00,,,,,,5.5520000000000005,6,10
2017-10-22T05:00:00,,,,,,5.555,6,10
2017-10-22T06:00:00,,,,,,5.558,6,10
2017-10-22T07:00:00,,,,,,5.56,6,10
2017-10-22T08:00:00,,,,,,5.562,6,10
2017-10-22T09:00:00,,,,,,5.563,6,10
2017-10-22T10:00:00,,,,,,5.567,6,10
2017-10-22T11:00:00,,,,,,5.569,6,10
2017-10-22T12:00:00,,,,,,5.572,6,10
2017-10-22T13:00:00,,,,,,5.573,6,10
2017-10-22T14:00:00,,,,,,5.575,6,10
2017-10-22T15:00:00,,,,,,5.575,6,10
2017-10-22T16:00:00,,,,,,5.5779999999999985,6,10
2017-10-22T17:00:00,,,,,,5.58,6,10
2017-10-22T18:00:00,,,,,,5.581,6,10
2017-10-22T19:00:00,,,,,,5.582999999999998,6,10
2017-10-22T20:00:00,,,,,,5.584,6,10
2017-10-22T21:00:00,,,,,,5.585,6,10
2017-10-22T22:00:00,,,,,,5.586,6,10
2017-10-22T23:00:00,,,,,,5.587999999999999,6,10
2017-10-23T00:00:00,,,,,,5.589,0,10
2017-10-23T01:00:00,,,,,,5.591,0,10
2017-10-23T02:00:00,,,,,,5.591,0,10
2017-10-23T03:00:00,,,,,,5.5920000000000005,0,10
2017-10-23T04:00:00,,,,,,5.593,0,10
2017-10-23T05:00:00,,,,,,5.5939999999999985,0,10
